id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
10786367,14039812990002372000000000U3,SPA PARA CABALLEROS EROS,,812990,Otros servicios personales,6 a 10 personas,AVENIDA,HIDALGO,CALLE,BERNARDO DE BALBUENA,AVENIDA,AVENIDA DE LAS AMERICAS,CALLE,JUSTO SIERRA,1690.0,,,,0.0,,COLONIA,LADRON DE GUEVARA,,,,44600.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,1310,17,3347264145.0,,,Fijo,20.67680115,-103.37311453,2024-11
11604457,14039812990002311000000000U1,SPA PERROS,,812990,Otros servicios personales,0 a 5 personas,CALLE,PUERTO SOTO LA MARINA,CALLE,MESA DEL NORTE,CALLE,FRATERNIDAD,CALLE,SAN CELSO,2324.0,,,,,,COLONIA,SAN VICENTE,,,,44330.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,044A,18,3335552879.0,,,Fijo,20.70536077,-103.31403765,2024-11
8364841,14039812990001671000000000U9,TAROOLSIN NOMBRE,,812990,Otros servicios personales,0 a 5 personas,AVENIDA,BELISARIO DOMINGUEZ,CALLE,LOS ANDES,CALLE,MONTE AJUSCO,CALLE,MONTE PARNASO,1243.0,,,,0.0,,COLONIA,INDEPENDENCIA ORIENTE,,,,44340.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,0774,17,,,,Fijo,20.68956516,-103.3248344,2019-11
10829492,14039812990002041000000000U4,TAROT SANADOR,,812990,Otros servicios personales,0 a 5 personas,CALZADA,CALZADA DEL FEDERALISMO SUR,CALLE,MIGUEL BLANCO,CALLE,PRISCILIANO SANCHEZ,CALLE,PAVO,285.0,,,,2.0,,COLONIA,CENTRO,,,,44100.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,4550,8,,ADMIN@SANADOR.COM.MX,WWW.SANADOR.COM.MX,Fijo,20.67239582,-103.35451586,2024-11
10391693,14039812990002401000000000U0,TAROT Y LECTURA DE CARTAS Y CAFE,,812990,Otros servicios personales,0 a 5 personas,CALLE,FLORENCIA,AVENIDA,RUBEN DARIO,CALLE,ONTARIO,CALLE,TURIN,2707.0,,,,,,COLONIA,ITALIA PROVIDENCIA,,,,44640.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,0609,14,3338420794.0,GABRIELCABRERA05@GMAIL.COM,,Fijo,20.69411853,-103.38207271,2024-11
8867060,14039812990001891000000000U3,TAROTISTA SIN NOMBRE,,812990,Otros servicios personales,0 a 5 personas,AVENIDA,8 DE JULIO,AVENIDA,JESUS REYES HEROLES,CALLE,LUIS N. MORONES,CALLE,TEODOMIRO MANZANO,3814.0,1,,,0.0,,COLONIA,BALCONES DEL CUATRO,,,,44980.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,5506,24,3318290243.0,,,Fijo,20.61706029,-103.37416413,2019-11
11324170,14039812990002391000000000U3,TERAPIA ALTERNATIVA REYKIN,,812990,Otros servicios personales,0 a 5 personas,CALLE,ANDRES TERAN,CALLE,JUSTO SIERRA,CALLE,JUAN MANUEL,CALLE,GABRIEL RAMOS MILLAN,24.0,,,,,,COLONIA,CENTRO,,,,44600.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,1325,38,,JIRGEGIL_6605@HOTMAIL.COM,,Fijo,20.67823691,-103.36778925,2024-11
11565251,14120812990001611000000000U3,THE BLUE DOG,,812990,Otros servicios personales,0 a 5 personas,AVENIDA,PASEO NATURA,AVENIDA,MEDIO AMBIENTE,CALLE,PASEO NORTE,CALLE,PASEO NORTE,50.0,,BOSQUE NATURA,PLANTA BAJA,,,CONDOMINIO,NATURA,CENTRO Y PLAZA COMERCIAL,BOSQUE NATURA,5,45066.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,707A,5,3325184445.0,,,Fijo,20.62210775,-103.48021779,2024-11
10442253,14120812990001351000000000U6,TIC DOG SPA,,812990,Otros servicios personales,0 a 5 personas,CALLE,ARCO MARCO AURELIO,CALLE,ARCO DE TRAJANO,AVENIDA,TESISTAN,CALLE,ARCOS DE ALEJANDRO,489.0,,,,1.0,,COLONIA,ARCOS DE ZAPOPAN,,,,45130.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,2609,23,3315184929.0,,,Fijo,20.74169219,-103.41333198,2024-11
7811032,14039812990001851000000000U7,TIENDA ESOTERICA,,812990,Otros servicios personales,0 a 5 personas,CALLE,FRANCISCO CARDENAS LARIOS,CALLE,MIGUEL BERNAL,CALLE,ANDRES BELLO,CALLE,RUBEN RODRIGUEZ,117.0,,,,0.0,,COLONIA,SAN ANDRES,,,,44810.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,4512,22,3332703471.0,,,Fijo,20.6586584,-103.29017391,2019-11
10534181,14120812990001411000000000U8,TIENDA ESOTERICA SIN NOMBRE,,812990,Otros servicios personales,0 a 5 personas,CALLE,RIO TOMATLAN,CALLE,ENCINOS,AVENIDA,TABACHINES,CALLE,RIO CIHUATLAN,360.0,,,,,,COLONIA,LOMA BONITA EJIDAL,,,,45085.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,3128,44,3317475487.0,,,Fijo,20.62625488,-103.40433847,2024-11
7427104,14101812990000321000000000U0,VETERINARIA,,812990,Otros servicios personales,0 a 5 personas,CALLE,COYULA,CALLE,TUCAN,CALLE,JILGUERO,CALLE,COYULA,221.0,B,,,0.0,,COLONIA,ARCOS DE TONALA,,,,45406.0,14,Jalisco,101,Tonalá,1,Tonalá                                                                                                        ,1094,33,,,,Fijo,20.65970784,-103.23802633,2019-11
10093818,14120812990001671000000000S7,VETERINARIA AFRICAM,,812990,Otros servicios personales,0 a 5 personas,CALLE,GALILEO GALILEI,CALLE,SAGITARIO,AVENIDA,CARNERO,CALLE,ISAAC NEWTON,3992.0,A,,,,,COLONIA,ARBOLEDAS II,,,,45070.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,447A,25,,,,Fijo,20.62693981,-103.42435781,2024-11
1710520,14120812990000501000000000U7,VETERINARIA AMBAR,,812990,Otros servicios personales,0 a 5 personas,AVENIDA,ATEMAJAC,CALLE,FERNANDO LARIOS,CALLE,MANZANO BRISEÑO,CALLE,MARIA DE LA PEÑA,1359.0,A,,,,,COLONIA,SANTA PAULA,,,,45179.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,244A,14,,,,Fijo,20.72127023,-103.36378059,2014-12
1751219,14097812990000041000000000U4,VETERINARIA ANIMAL CENTRAL,,812990,Otros servicios personales,0 a 5 personas,CALLE,PUERTA DEL SOL,CALLE,ESTRELLA,CALLE,VIA LACTEA,CALLE,NINGUNO,65.0,,COMERCIALES REAL DEL SOL,PISO 1,15.0,,FRACCIONAMIENTO,REAL DEL SOL,PASAJE Y ANDADOR COMERCIAL,COMERCIALES REAL DEL SOL,15,45654.0,14,Jalisco,97,Tlajomulco de Zúñiga,833,Villas de la Hacienda [Fraccionamiento]                                                                       ,1865,10,3310396127.0,,,Fijo,20.53066272,-103.39144429,2014-12
1699652,14120812990000351000000000U7,VETERINARIA ANIMALES INN,ANIMALES INN SA DE CV,812990,Otros servicios personales,0 a 5 personas,CALLE,MANUEL AVILA CAMACHO,CALLE,MANUEL VILLALONGIN,CALLE,MANUEL AVILA CAMACHO,CALLE,GUADALAJARITA,640.0,10,,,11.0,,FRACCIONAMIENTO,ATLAS COLOMOS,,,,45118.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,2238,2,,CONTACTO@ANIMALES-INN.COM.MX,WWW.ANIMALESINN.COM.MX,Fijo,20.7135983,-103.3955869,2014-12
7113321,14120812990000991000000000U0,VETERINARIA ARI PETS,,812990,Otros servicios personales,0 a 5 personas,CALLE,MISION SAN ESTEBAN,CALLE,MISION SAN ANTONIO,AVENIDA,TEPEYAC,AVENIDA,NICOLAS COPERNICO,467.0,,PLAZA SAN ESTEBAN,PLANTA BAJA,23.0,,COLONIA,PLAZA GUADALUPE,CENTRO Y PLAZA COMERCIAL,PLAZA SAN ESTEBAN,23,45030.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,582A,4,3312705457.0,MVZGARI@HOTMAIL.COM,,Fijo,20.65556188,-103.43267798,2019-11
1828015,14120465911000051000000000U9,VETERINARIA BAMEX,,812990,Otros servicios personales,0 a 5 personas,CALLE,CUARTA NORTE,CALLE,DECIMA ORIENTE,CALLE,ELISEO OROZCO GUTIERREZ,CALLE,QUINTA NORTE,5515.0,A,,,,,COLONIA,JARDINES DE NUEVO MEXICO,,,,45138.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,6546,29,,,,Fijo,20.7676436,-103.4464748,2010-07
1705622,14120812990000401000000000U0,VETERINARIA BEST FRIENDS,,812990,Otros servicios personales,0 a 5 personas,AVENIDA,PASEO DE LAS AVES,AVENIDA,ACANTILADO,AVENIDA,LAS CANTERAS,AVENIDA,CAMINO A LAS MISIONES SUR,2665.0,3,,,3.0,,COLONIA,CANTERAS,,,,45133.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,6175,13,,,,Fijo,20.76314977,-103.38329119,2014-12
7592657,14120812990001171000000000U8,VETERINARIA CANINA PRICESS,,812990,Otros servicios personales,0 a 5 personas,CALLE,JUAN AGUIRRE,CALLE,CANTERA AMARILLA,CALLE,PLAN DE GUADALUPE,CALLE,GONZALEZ GALLO,176.0,,,,0.0,,COLONIA,ARROYO HONDO,,,,45180.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,2257,26,3310714905.0,,,Fijo,20.73996172,-103.35412384,2019-11
10423478,14120812990001491000000000U0,VETERINARIA CHIEN DE FETE,,812990,Otros servicios personales,0 a 5 personas,CALLE,DATIL,AVENIDA,VALDEPEÑAS,PRIVADA,PALMA ALEGRE,CALLE,OASIS,1770.0,,RINCONADA DE LAS PALMAS,PISO 1,3.0,B,COLONIA,LAS PALMAS,EDIFICIO COMERCIAL Y DE SERVICIOS,RINCONADA DE LAS PALMAS,3,45132.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,3433,4,3327975545.0,,,Fijo,20.75302107,-103.40071074,2024-11
1888228,14039812990000381000000000U6,VETERINARIA COLITAS,,812990,Otros servicios personales,0 a 5 personas,CALLE,FRAY JUNIPERO SERRA,CALLE,SILVESTRE REVUELTAS,CALLE,FRAY MANUEL NAJERA,CALLE,FRAY MANUEL NAJERA,909.0,A,,,0.0,,COLONIA,ALCALDE BARRANQUITAS,,,,44270.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,069A,12,3315577384.0,,,Fijo,20.69084625,-103.34428055,2010-07
1666577,14039812990001481000000000U3,VETERINARIA DIXI VET,,812990,Otros servicios personales,0 a 5 personas,CALLE,PUEBLA,CALLE,ARISTA,CALLE,GENERAL EULOGIO PARRA,CALZADA,CALZADA DEL FEDERALISMO NORTE,692.0,,,,0.0,,COLONIA,ARTESANOS,,,,44200.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,0990,17,,DARKJQ19@HOTMAIL.COM,,Fijo,20.68768326,-103.35522838,2014-12
8990387,14120812990001021000000000S5,VETERINARIA EL CENTINELA 2,,812990,Otros servicios personales,0 a 5 personas,CALLE,PASEO DEL CEDRO,CALLE,QUINTA DEL BOSQUE,CALLE,PASEO DEL CEDRO,CALLE,PASEO DE LOS EUCALIPTOS,14.0,,,,,,COLONIA,BOSQUES DEL CENTINELA II,,,,45187.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,5374,12,,FARMACIAVETERINARIACENTINELA@HOTMAIL.COM,,Fijo,20.75670986,-103.37918414,2019-11
1826687,14120434112000441000000000U5,VETERINARIA EL COLLIE,,812990,Otros servicios personales,0 a 5 personas,CALLE,PLAYA DE HORNOS,CALLE,PLAYA DE LOS MUERTOS,CALLE,PLAYA SANTIAGO,CALLE,PLAYA OLAS ALTAS,1146.0,,,,0.0,,COLONIA,COLLI PRIMAVERA,,,,45059.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,2990,36,,,,Fijo,20.64782442,-103.43074563,2010-07
10410178,14120812990001661000000000U8,VETERINARIA ESTETICA CANINA,,812990,Otros servicios personales,0 a 5 personas,CALLE,ANTIGUO CAMINO A TESISTAN,CALLE,VENUSTIANO CARRANZA,CALLE,FRANCISCO I MADERO,CALLE,MIGUEL HIDALGO,0.0,SN,,,,,COLONIA,LA PROVIDENCIA,,,,45200.0,14,Jalisco,120,Zapopan,62,La Cuchilla (Extramuros de Tesistán)                                                                          ,0208,2,3311970751.0,,,Fijo,20.77698993,-103.46522056,2024-11
1694185,14120812990000901000000000U9,VETERINARIA ESTETICA CANINA PETSSTATION,,812990,Otros servicios personales,0 a 5 personas,CALLE,PUERTO TAMPICO,CALLE,PUERTO ALVARADO,CALLE,PUERTO ISABEL,CALLE,PUERTO RICO,927.0,B,,,0.0,,COLONIA,MIRAMAR,,,,45060.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,1742,20,3316186622.0,,,Fijo,20.6400693,-103.44893351,2014-12
11522467,14120812990001481000000000S1,VETERINARIA HOTEL ESTETICA,,812990,Otros servicios personales,0 a 5 personas,CALLE,MIGUEL HIDALGO,CALLE,EMILIANO ZAPATA,CALLE,VENUSTIANO CARRANZA,CALLE,PIPILA,,SN,,,,,COLONIA,LA PROVIDENCIA,,,,45200.0,14,Jalisco,120,Zapopan,62,La Cuchilla (Extramuros de Tesistán)                                                                          ,0208,3,3313646620.0,,,Fijo,20.7745662,-103.46821335,2024-11
1894878,14039812110006211000000000U4,VETERINARIA LAURA PERRUQUERIA,,812990,Otros servicios personales,0 a 5 personas,AVENIDA,JESUS REYES HEROLES,CALLE,ISLAS MALVINAS,CALLE,ISLA GUAITECAS,CALLE,ISLA KINAROS,3265.0,,,,,,COLONIA,VILLA GUERRERO,,,,44987.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,464A,30,3311449584.0,,,Fijo,20.63111915,-103.39519685,2010-07
10975834,14039812990002131000000000U3,VETERINARIA LIVA DOGS,,812990,Otros servicios personales,0 a 5 personas,CALLE,ADOLFO CISNEROS,CALLE,ADOLFO CISNEROS,CALLE,52 (JERONIMO TREVIÑO),CALLE,JULIAN GRANADOS,2550.0,,,,,,COLONIA,LOPEZ PORTILLO,,,,44960.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,279A,29,3314389421.0,LIDIAVAL52@GMAIL.COM,,Fijo,20.62662506,-103.38271147,2024-11
9516524,14120812990001581000000000U8,VETERINARIA MAKAS,,812990,Otros servicios personales,0 a 5 personas,CALLE,FUENTE MARDRE PERLA,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,FUENTE OBSIDIANA,8756.0,A,,,,A,COLONIA,VILLA FONTANA DIAMANTE,,,,45200.0,14,Jalisco,120,Zapopan,62,La Cuchilla (Extramuros de Tesistán)                                                                          ,0180,36,,,,Fijo,20.7721818,-103.47370466,2024-11
10436170,14070812990000062000000000U7,VETERINARIA MASCOTITAS,,812990,Otros servicios personales,6 a 10 personas,CALLE,HELIODORO HERNANDEZ LOZA,CALLE,NINGUNO,CALLE,JUAN ESCUTIA,ANDADOR,TOLUQUILLA,437.0,A,,,,,COLONIA,ALVAREZ DEL CASTILLO,,,,45680.0,14,Jalisco,70,El Salto,1,El Salto                                                                                                      ,0702,27,,,,Fijo,20.51319848,-103.18863602,2024-11
11636868,14039812990002471000000000U3,VETERINARIA MASCOTITLAN,,812990,Otros servicios personales,0 a 5 personas,CALLE,ESCORZA,CALLE,FERMIN RIESTRA,CALLE,LAZARO PEREZ,AVENIDA,ENRIQUE DIAZ DE LEON SUR,712.0,A,,,,,COLONIA,MODERNA,,,,44190.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,215A,12,3329394595.0,,,Fijo,20.66563136,-103.35831277,2024-11
11051345,14120812990001381000000000U3,VETERINARIA MASKOLANDIA,,812990,Otros servicios personales,0 a 5 personas,AVENIDA,VALLE DE ATEMAJAC,CALLE,SIERRA DE MAZAMITLA,CALLE,RIO ATENGUILLO,CALLE,RIO TEPALCATEPEC,1650.0,1,,,,,COLONIA,LAS AGUILAS,,,,45080.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,4395,14,3313882276.0,,,Fijo,20.62290803,-103.4150947,2024-11
1700801,14120812990000831000000000U8,VETERINARIA MUNDICAN,,812990,Otros servicios personales,0 a 5 personas,CALLE,ARCO DEL TRIUNFO,CALLE,ARCO DE TITO,CALLE,ARCO ARABIGO,CALLE,ARCO ELIPTICO,508.0,C,,,0.0,,COLONIA,ARCOS DE ZAPOPAN,,,,45130.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,2613,21,3335074820.0,,,Fijo,20.73918474,-103.40981488,2014-12
1710524,14120812990000461000000000U4,VETERINARIA PET 21,,812990,Otros servicios personales,0 a 5 personas,CALLE,COLINA AUREA,AVENIDA,ENRIQUE DIAZ DE LEON,AVENIDA,COLINAS DEL CAPITOLIO,CALLE,COLINA GALIA,2108.0,,,,,,COLONIA,COLINAS DE ATEMAJAC,,,,45170.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,244A,17,,,,Fijo,20.71983125,-103.36137489,2014-12
7592777,14120812990001181000000000U7,VETERINARIA SAFARI,,812990,Otros servicios personales,0 a 5 personas,CALLE,PASEO DE LAS CAOBAS,CALLE,CANTERA MORADA,CALLE,PASEO DE LAS TUYAS,CALLE,GIRASOL,3897.0,,,,0.0,,COLONIA,LA CANTERA,,,,45180.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,0890,5,,,,Fijo,20.74221839,-103.35640304,2019-11
11425959,14097812990000291000000000U5,VETERINARIA SMV,,812990,Otros servicios personales,0 a 5 personas,CALLE,LAGO NESS,CALLE,LAGO ZURICH,CALLE,MAR CARIBE,CALLE,LAGO IRAZU,0.0,SN,EDIFICIO SIN NOMBRE,PISO 1,,,FRACCIONAMIENTO,VILLA FONTANA AQUA,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,7,45653.0,14,Jalisco,97,Tlajomulco de Zúñiga,822,Hacienda Santa Fe                                                                                             ,3077,19,,,,Fijo,20.5071018,-103.34676536,2024-11
1880959,14039812990001351000000000U8,VETERINARIA VALHALLA,,812990,Otros servicios personales,0 a 5 personas,CALLE,VOLCAN TELICA,CALLE,VOLCAN PELEE,CALLE,VOLCAN SAN FRANCISCO,CALLE,VOLCAN SAN FRANCISCO,5156.0,,,,0.0,,COLONIA,LOMAS DEL PARAISO III,,,,44250.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,4387,7,,,,Fijo,20.73174565,-103.31549031,2010-07
1643845,14098812990000101000000000U4,VETERINARIA VIMUR,,812990,Otros servicios personales,0 a 5 personas,CALLE,5 DE FEBRERO,CALLE,RIO JUAREZ,CALLE,REFORMA,CALLE,RIO LA PAZ,2758.0,A,,,0.0,,COLONIA,RANCHO BLANCO,,,,45560.0,14,Jalisco,98,San Pedro Tlaquepaque,1,Tlaquepaque                                                                                                   ,2413,8,3314404056.0,VETERINARI_VIMUR@HOTMAIL.COM,,Fijo,20.63818585,-103.31875103,2010-07
1706490,14120812990000571000000000U0,VETERINARIA ZOO-E,,812990,Otros servicios personales,0 a 5 personas,CALLE,PAULINO NAVARRO,CALLE,EVA ARCE DE RIVERA,CALLE,LUIS PEREZ VERDIA,CALLE,EPIGMENIO PRECIADO,769.0,,,,0.0,,COLONIA,LOS MAESTROS,,,,45180.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,4253,28,,,,Fijo,20.72315873,-103.37470478,2014-12
7625247,14120541941002211000000000U2,WALKING PETS,,812990,Otros servicios personales,0 a 5 personas,AVENIDA,TORREMOLINOS,CALLE,PASEO REY ARTURO,CALLE,PASEO BRAVO,CALLE,PASEO BRAVO,2565.0,,,,,,COLONIA,COLINAS DEL REY,,,,45130.0,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,2204,51,,,,Fijo,20.75009609,-103.40212696,2019-11
9829729,14039812990002201000000000U4,WONDER PUPPY SPA,,812990,Otros servicios personales,0 a 5 personas,AVENIDA,ENRIQUE DIAZ DE LEON NORTE,CALLE,JOAQUIN ANGULO,CALLE,GARIBALDI,CALLE,JUAN N. CUMPLIDO,350.0,,,,,,COLONIA,SANTA TERESITA,,,,44200.0,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,1113,4,3317546298.0,WONDERPUPPYSPA@GMAIL.COM,WWW.WONDERPUPPYSPA.COM,Fijo,20.68185225,-103.35911219,2024-11
6743347,14097812990000141001000000U2,YAMCAN,,812990,Otros servicios personales,0 a 5 personas,PROLONGACION,RAMON CORONA,CALLE,CAMINO REAL DE COLIMA,CALLE,NINGUNO,CALLE,NUESTRA SEÑORA DE SANTA ANA,664.0,A,,,,,FRACCIONAMIENTO,DEL PILAR RESIDENCIAL,,,,45645.0,14,Jalisco,97,Tlajomulco de Zúñiga,25,San Agustín                                                                                                   ,0458,2,3310558869.0,,,Fijo,20.55670727,-103.45788136,2016-10
